event_date, interface_type, app_version, num_visit, num_search, num_product_viewed, num_add_to_cart, num_checkout, num_payment_selected, num_booking_created, num_session_visit, num_session_search, num_session_product_viewed, num_session_add_to_cart, num_session_checkout, num_session_payment_selected, num_session_booking_created
2019-03-02,ANDROID,2.3.1,44,30,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,ANDROID,2.4.0,30,40,10,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,ANDROID,2.5.0,23,25,6,2,1,1,1,0,0,0,0,0,0,0
2019-03-02,ANDROID,2.5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,ANDROID,2.5.2,19,12,3,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,ANDROID,2.5.3,73,54,8,4,0,0,0,0,0,0,0,0,0,0
2019-03-02,ANDROID,2.6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,ANDROID,2.6.1,118,106,31,7,2,1,0,0,0,0,0,0,0,0
2019-03-02,ANDROID,2.7.0,0,0,0,0,0,0,0,63,59,11,21,0,0,0
2019-03-02,ANDROID,2.7.1,0,0,0,0,0,0,0,2036,2124,528,369,46,31,16
2019-03-02,ANDROID,2.7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,ANDROID,2.8.0,0,0,0,0,0,0,0,385,418,81,40,18,12,8
2019-03-02,ANDROID,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,ANDROID,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,1.10.0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,1.9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.1.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.2.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.5.0,2,10,9,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.5.1,61,64,24,27,1,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.5.2,18,13,8,20,3,1,1,0,0,0,0,0,0,0
2019-03-02,IOS,2.5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.6.0,20,14,15,8,1,2,1,0,0,0,0,0,0,0
2019-03-02,IOS,2.6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.7.0,0,0,0,0,0,0,0,21,5,0,0,0,0,0
2019-03-02,IOS,2.7.1,0,0,0,0,0,0,0,8,4,2,6,0,0,0
2019-03-02,IOS,2.7.2,0,0,0,0,0,0,0,281,149,22,32,6,5,3
2019-03-02,IOS,2.8.0,0,0,0,0,0,0,0,522,342,138,153,12,10,9
2019-03-02,IOS,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,IOS,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,1.10.0,38,39,6,2,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,1.9.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.0.0,15,12,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.0.1,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.0.2,24,21,4,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.1.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.1.1,14,7,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.2.0,13,7,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.3.0,23,25,4,4,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.3.1,35,36,11,15,2,2,2,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.4.0,38,22,3,3,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.5.0,14,9,2,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.5.2,33,28,11,6,1,1,1,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.5.3,50,45,17,4,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.6.1,104,130,69,23,4,4,2,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.7.0,0,0,0,0,0,0,0,52,45,9,0,0,0,0
2019-03-03,ANDROID,2.7.1,0,0,0,0,0,0,0,2021,2143,515,530,35,27,17
2019-03-03,ANDROID,2.7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.8.0,0,0,0,0,0,0,0,394,402,73,34,4,5,4
2019-03-03,ANDROID,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,ANDROID,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,1.10.0,15,6,3,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,1.9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.3.0,6,2,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.3.1,17,11,6,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.5.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.5.2,15,5,2,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.6.0,16,4,2,6,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.7.0,0,0,0,0,0,0,0,30,10,0,0,0,0,0
2019-03-03,IOS,2.7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.7.2,0,0,0,0,0,0,0,139,88,20,34,4,2,2
2019-03-03,IOS,2.8.0,0,0,0,0,0,0,0,754,437,153,249,9,8,5
2019-03-03,IOS,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,IOS,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,1.10.0,23,13,3,2,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,1.9.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.0.1,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.0.2,37,30,6,2,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.1.1,12,8,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.2.0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.3.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.3.1,42,33,2,2,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.4.0,20,14,5,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.5.0,23,22,11,13,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.5.2,17,14,12,8,2,1,1,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.5.3,67,53,7,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.6.1,114,98,19,10,1,1,1,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.7.0,0,0,0,0,0,0,0,45,57,18,4,0,0,0
2019-03-04,ANDROID,2.7.1,0,0,0,0,0,0,0,1602,1627,350,166,20,15,8
2019-03-04,ANDROID,2.7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.8.0,0,0,0,0,0,0,0,721,886,256,92,10,9,7
2019-03-04,ANDROID,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,ANDROID,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,1.10.0,6,6,1,3,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,1.9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.3.1,6,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.5.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.5.2,14,4,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.6.0,33,11,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.7.0,0,0,0,0,0,0,0,39,16,4,5,2,2,1
2019-03-04,IOS,2.7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.7.2,0,0,0,0,0,0,0,133,40,2,3,1,1,1
2019-03-04,IOS,2.8.0,0,0,0,0,0,0,0,792,403,115,65,16,14,6
2019-03-04,IOS,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,IOS,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,1.10.0,58,85,35,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,1.9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.0.1,8,8,3,2,1,1,1,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.0.2,34,25,2,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.1.0,20,12,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.1.1,8,3,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.2.0,8,5,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.3.0,8,4,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.3.1,30,30,18,11,4,3,2,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.4.0,29,23,10,2,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.5.0,18,25,10,13,1,1,1,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.5.2,21,11,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.5.3,96,93,24,16,1,1,1,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.6.1,115,97,17,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.7.0,0,0,0,0,0,0,0,49,42,7,7,1,1,1
2019-03-05,ANDROID,2.7.1,0,0,0,0,0,0,0,902,829,199,111,22,18,7
2019-03-05,ANDROID,2.7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.8.0,0,0,0,0,0,0,0,1385,1301,307,162,20,15,7
2019-03-05,ANDROID,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,ANDROID,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,1.10.0,15,6,2,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,1.9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.0.2,6,4,2,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.3.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.4.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.5.1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.6.0,51,15,2,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.7.0,0,0,0,0,0,0,0,15,3,0,0,0,0,0
2019-03-05,IOS,2.7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.7.2,0,0,0,0,0,0,0,114,62,19,17,3,3,2
2019-03-05,IOS,2.8.0,0,0,0,0,0,0,0,732,374,100,38,11,7,5
2019-03-05,IOS,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,IOS,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,1.10.0,42,45,7,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,1.9.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.0.1,7,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.0.2,25,15,3,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.1.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.2.0,12,7,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.3.0,8,7,3,2,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.3.1,16,13,4,2,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.4.0,38,30,6,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.5.0,15,11,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.5.2,19,11,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.5.3,54,30,3,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.6.1,110,83,25,14,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.7.0,0,0,0,0,0,0,0,34,39,12,14,1,1,1
2019-03-06,ANDROID,2.7.1,0,0,0,0,0,0,0,666,613,125,57,4,4,2
2019-03-06,ANDROID,2.7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.8.0,0,0,0,0,0,0,0,1572,1597,411,259,41,33,15
2019-03-06,ANDROID,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,ANDROID,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,1.10.0,10,3,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,1.9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.0.2,9,3,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.4.0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.5.1,10,13,3,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.5.2,70,29,3,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.6.0,22,10,7,5,1,2,1,0,0,0,0,0,0,0
2019-03-06,IOS,2.6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.7.0,0,0,0,0,0,0,0,8,1,0,0,0,0,0
2019-03-06,IOS,2.7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-03-06,IOS,2.7.2,0,0,0,0,0,0,0,68,23,9,10,2,3,2
2019-03-06,IOS,2.8.0,0,0,0,0,0,0,0,871,455,103,58,5,5,5
2019-03-06,IOS,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,IOS,2.9.0.Debug,0,0,0,0,0,0,0,69,78,7,4,0,0,0
2019-03-07,ANDROID,1.10.0,29,16,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,1.9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.0.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.0.1,1,8,10,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.0.2,26,20,2,3,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.1.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.1.1,27,33,10,2,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.2.0,16,10,3,2,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.3.0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.3.1,37,34,9,4,1,1,1,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.4.0,9,5,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.5.0,14,7,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.5.2,12,10,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.5.3,59,41,3,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.6.1,81,63,11,11,1,1,1,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.7.0,0,0,0,0,0,0,0,44,40,4,0,0,0,0
2019-03-07,ANDROID,2.7.1,0,0,0,0,0,0,0,583,601,164,92,9,6,2
2019-03-07,ANDROID,2.7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.8.0,0,0,0,0,0,0,0,1751,1817,435,293,24,17,15
2019-03-07,ANDROID,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,ANDROID,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,1.10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,1.9.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.1.1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.2.0,14,6,5,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.3.1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.5.0,2,1,1,2,1,1,1,0,0,0,0,0,0,0
2019-03-07,IOS,2.5.1,9,7,5,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.5.2,27,9,4,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.6.0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.7.0,0,0,0,0,0,0,0,33,20,15,4,1,1,0
2019-03-07,IOS,2.7.1,0,0,0,0,0,0,0,6,2,0,0,0,0,0
2019-03-07,IOS,2.7.2,0,0,0,0,0,0,0,126,73,1,0,0,0,0
2019-03-07,IOS,2.8.0,0,0,0,0,0,0,0,771,427,106,85,10,7,6
2019-03-07,IOS,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,IOS,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,1.10.0,47,31,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,1.9.0,2,5,5,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.0.1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.0.2,43,35,4,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.1.0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.1.1,12,10,2,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.2.0,14,9,3,7,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.3.0,3,6,3,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.3.1,29,27,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.4.0,25,17,2,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.5.0,17,8,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.5.2,31,18,3,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.5.3,59,37,5,5,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.6.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.6.1,88,87,26,9,2,2,2,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.7.0,0,0,0,0,0,0,0,47,42,8,6,0,0,0
2019-03-08,ANDROID,2.7.1,0,0,0,0,0,0,0,451,466,107,116,14,9,6
2019-03-08,ANDROID,2.7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.8.0,0,0,0,0,0,0,0,2016,2278,577,335,48,34,20
2019-03-08,ANDROID,2.8.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,ANDROID,2.9.0.Debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,1.10.0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,1.9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,IOS,2.3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
